0,0.6932149529457092
1,0.6922333240509033
2,0.6938066482543945
3,0.6897483468055725
4,0.6861701011657715
5,0.6913946270942688
6,0.6992663741111755
7,0.6933773159980774
8,0.6893370151519775
9,0.6776154041290283
10,0.6783075332641602
11,0.6941075921058655
12,0.7118774652481079
13,0.6657212972640991
14,0.6788816452026367
15,0.6697512269020081
16,0.6610972285270691
17,0.643050491809845
18,0.6670079827308655
19,0.7303550243377686
20,0.5680668354034424
21,0.7815794348716736
22,0.761028528213501
23,0.6971270442008972
24,0.6730851531028748
25,0.6670847535133362
26,0.6676031351089478
27,0.6936173439025879
28,0.6791727542877197
29,0.6555891036987305
30,0.6617046594619751
31,0.6938259601593018
32,0.6486882567405701
33,0.6861194968223572
34,0.7045106887817383
35,0.6628674864768982
36,0.6605029106140137
37,0.6230806708335876
38,0.5865375995635986
39,0.4839998483657837
40,0.7184606790542603
41,0.5257830619812012
42,0.6604859828948975
43,0.6193652153015137
44,0.7667102813720703
45,0.6178343296051025
46,0.6950812339782715
47,0.6885709762573242
48,0.7091050148010254
49,0.6778275370597839
50,0.6851152777671814
51,0.6812079548835754
52,0.7062463760375977
53,0.6436902284622192
54,0.7124207019805908
55,0.7012348175048828
56,0.6240810751914978
57,0.6710230708122253
58,0.6795397996902466
59,0.7238134145736694
60,0.5870934724807739
61,0.6988638043403625
62,0.5837092995643616
63,0.589384913444519
64,0.6000498533248901
65,0.6884682178497314
66,0.5623608231544495
67,0.5010017156600952
68,0.5861109495162964
69,0.7861288189888
70,0.6085153818130493
71,0.6911458969116211
72,0.6054315567016602
73,0.45218437910079956
74,0.44353553652763367
75,0.5624264478683472
76,0.7227429747581482
77,0.2780746817588806
78,0.6266317367553711
79,0.6308597326278687
80,0.7526670694351196
81,0.6548838019371033
82,0.6315627098083496
83,0.6910772919654846
84,0.7499389052391052
85,0.6995018124580383
86,0.6830230355262756
87,0.6937295198440552
88,0.6702601909637451
89,0.6906334161758423
90,0.6726364493370056
91,0.6771665811538696
92,0.6405632495880127
93,0.6080198287963867
94,0.6327595114707947
95,0.7272068858146667
96,0.6252288818359375
97,0.6935173273086548
98,0.4945620894432068
99,0.6305899620056152
100,0.6675928235054016
101,0.6879981756210327
102,0.5096968412399292
103,0.786463737487793
104,0.5598540902137756
105,0.714846134185791
106,0.6929914951324463
107,0.7069799304008484
108,0.7629482746124268
109,0.6384244561195374
110,0.5745193958282471
111,0.687421441078186
112,0.7096331119537354
113,0.7144414186477661
114,0.695536196231842
115,0.5997676849365234
116,0.6392143964767456
117,0.6357260942459106
118,0.6575541496276855
119,0.7134262919425964
120,0.6290361285209656
121,0.7409071326255798
122,0.657791793346405
123,0.6018590331077576
124,0.7196761965751648
125,0.591326892375946
126,0.6910909414291382
127,0.5584509372711182
128,0.6923258900642395
129,0.6151332259178162
130,0.4543991684913635
131,0.8240107297897339
132,0.7228904962539673
133,0.7035192847251892
134,0.6278359889984131
135,0.5744063258171082
136,0.7835826277732849
137,0.7900190353393555
138,0.640006422996521
139,0.6741755604743958
140,0.6371005773544312
141,0.6244361996650696
142,0.6876130104064941
143,0.685092568397522
144,0.5101000070571899
145,0.5904473662376404
146,0.6759600043296814
147,0.49981436133384705
148,0.6761703491210938
149,0.5240429639816284
150,0.8189529180526733
151,0.7808955907821655
152,0.5346814393997192
153,0.5616305470466614
154,0.4434586763381958
155,0.7390450835227966
156,0.5565080642700195
157,0.7618716359138489
158,0.6975465416908264
159,0.6888307332992554
160,0.6815873384475708
161,0.6826354265213013
162,0.7045562267303467
163,0.6880824565887451
164,0.6672646999359131
165,0.7153358459472656
166,0.752367377281189
167,0.6938296556472778
168,0.6748778820037842
169,0.7065966129302979
170,0.6957836151123047
171,0.6818702816963196
172,0.6909633874893188
173,0.6953508257865906
174,0.6869332790374756
175,0.6838678121566772
176,0.7061758041381836
177,0.686869740486145
178,0.6833068132400513
179,0.691504955291748
180,0.6741846203804016
181,0.6942539215087891
182,0.6940443515777588
183,0.6741881966590881
184,0.6921026706695557
185,0.6880887746810913
186,0.6918652653694153
187,0.6894429922103882
188,0.6927112340927124
189,0.6934143304824829
190,0.7137101888656616
191,0.6874173283576965
192,0.6921504735946655
193,0.693446934223175
194,0.6898573637008667
195,0.6898427605628967
196,0.6871767044067383
197,0.6901609897613525
198,0.688702404499054
199,0.6898285150527954
200,0.6900167465209961
201,0.691006600856781
202,0.6898651123046875
203,0.690797746181488
204,0.6897342205047607
205,0.6801042556762695
206,0.6980214715003967
207,0.6935707926750183
208,0.6867967247962952
209,0.6838046312332153
210,0.6933320164680481
211,0.695178747177124
